,PostalCode,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
213,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
214,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
215,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza
216,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
217,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
218,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,CF Toronto Eaton Centre,43.654540112988535,-79.38067738352993,Shopping Mall
219,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant
220,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Ryerson Athletics Centre,43.65843443942876,-79.37929610991361,College Rec Center
221,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Nordstrom,43.655041,-79.3809665,Clothing Store
222,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Samsung Experience Store (Eaton Centre),43.65564777812532,-79.3810108074576,Electronics Store
223,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Tokyo Smoke,43.65723,-79.38087,Coffee Shop
224,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Cineplex Cinemas,43.65612555948613,-79.38039005666784,Movie Theater
225,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Five Guys,43.657116518476315,-79.38085267976494,Burger Joint
226,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,306 Yonge Street - Jordan Store,43.65649471160899,-79.38101531134684,Sporting Goods Shop
227,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Crepe Delicious,43.654536488277245,-79.38088885547485,Fast Food Restaurant
228,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Danish Pastry House,43.654574,-79.38074,Bakery
229,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Indigo,43.65351471121164,-79.38069591056922,Bookstore
230,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,LUSH,43.653557,-79.3804,Cosmetics Shop
231,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051,Café
232,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,SEPHORA,43.6535272,-79.3801543,Cosmetics Shop
233,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Spring Sushi,43.656252529816086,-79.38065954471074,Sushi Restaurant
234,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
235,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,HomeSense,43.6530533,-79.3794496,Furniture / Home Store
236,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Roots,43.65361341708363,-79.38024401664734,Clothing Store
237,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Tim Hortons,43.656755,-79.380512,Coffee Shop
238,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
239,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
240,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Trattoria Mercatto,43.65445314470199,-79.3809741075674,Italian Restaurant
241,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,DAVIDsTEA,43.65521877547618,-79.38094518163427,Tea Room
242,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Bourbon St. Grill,43.6551351410162,-79.3808225262395,Fast Food Restaurant
243,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Second Cup,43.65602745564191,-79.38057491935326,Coffee Shop
244,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,BMV Books,43.657047061091596,-79.38166061431659,Bookstore
245,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
246,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,JOEY Eaton Centre,43.6560936540828,-79.38187792357716,New American Restaurant
247,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,MAC Cosmetics,43.65405547492733,-79.38071368220903,Cosmetics Shop
248,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Barberian's Steak House,43.65775512925926,-79.38217741375935,Steakhouse
249,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Hollister Co.,43.654479660102204,-79.38091371769396,Clothing Store
250,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,MUJI,43.656024,-79.383284,Miscellaneous Shop
251,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Elmwood Spa,43.6577592341367,-79.38258620521141,Spa
252,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Apple Eaton Centre,43.6529455,-79.3806448,Electronics Store
253,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Downtown Camera,43.653107,-79.37512,Camera Store
254,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Disney Store,43.654248,-79.381232,Toy / Game Store
255,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Eaton Centre Fountain,43.65366112275937,-79.37978736281504,Plaza
256,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Victoria's Secret PINK,43.65335746417248,-79.3806734813237,Lingerie Store
257,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,American Eagle Store,43.653293309881676,-79.38008770373992,Clothing Store
258,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,lululemon athletica,43.6532862,-79.3807642,Clothing Store
259,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Coco Fresh Tea & Juice,43.65865989038909,-79.38204032226336,Bubble Tea Shop
260,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Abercrombie & Fitch,43.65291548392747,-79.38049525090148,Clothing Store
261,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Marriott Downtown at CF Toronto Eaton Centre,43.654728444284025,-79.3824216350913,Hotel
262,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Victoria's Secret,43.65320588119187,-79.38052200729167,Lingerie Store
263,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Katsuya,43.65986035759321,-79.37878806223506,Japanese Restaurant
264,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Starbucks,43.65907956058055,-79.38056191501433,Coffee Shop
265,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Ryerson Theatre,43.65941278506566,-79.37999674976807,Movie Theater
266,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,The Saint James Hotel,43.659398011456965,-79.38093249633705,Hotel
267,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Pita Land,43.66025329859701,-79.37710715521973,Falafel Restaurant
268,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Subway,43.6600869,-79.3782316,Sandwich Place
269,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Rabba Fine Foods,43.65995917961373,-79.3758000879857,Grocery Store
270,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Harvey's,43.660483751379054,-79.37619110160665,Restaurant
271,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Econo Lodge Inn & Suites Downtown Toronto,43.6602859,-79.3756103,Hotel
272,M5B,"Garden District, Ryerson",43.6564995,-79.3771141,Neill-Wycik (Gym),43.66058119366082,-79.37755968307269,Gym
273,M6B,Glencairn,43.7087117,-79.4406853,Viewmount Park,43.707214014792285,-79.43822872614497,Playground
274,M6B,Glencairn,43.7087117,-79.4406853,Miyako Sushi Restaurant,43.709111,-79.44393,Japanese Restaurant
275,M6B,Glencairn,43.7087117,-79.4406853,Zito's Marketplace,43.705305501535705,-79.44253588149515,Grocery Store
276,M6B,Glencairn,43.7087117,-79.4406853,"Chalker's Pub, Billiards and Bistro",43.705746734874204,-79.44237750652644,Pub
277,M6B,Glencairn,43.7087117,-79.4406853,Domino's Pizza,43.707170406048526,-79.44265804811249,Pizza Place
278,M9B,"West Deane Park, Princess Gardens, Martin Grove, Islington, Cloverdale",43.6631995,-79.5685684,Hasty Market,43.66814411542693,-79.56440350527869,Convenience Store
279,M9B,"West Deane Park, Princess Gardens, Martin Grove, Islington, Cloverdale",43.6631995,-79.5685684,Heathercrest Park,43.66819299543935,-79.56441600766924,Park
280,M9B,"West Deane Park, Princess Gardens, Martin Grove, Islington, Cloverdale",43.6631995,-79.5685684,Martingrove Rink,43.66817930636681,-79.56419903625572,Skating Rink
281,M9B,"West Deane Park, Princess Gardens, Martin Grove, Islington, Cloverdale",43.6631995,-79.5685684,Baka Communications,43.65685115355577,-79.56729393732259,Electronics Store
282,M1C,"Rouge Hill, Port Union, Highland Creek",43.7802711,-79.1304992,Rouge Hill GO Station,43.78022909334776,-79.13085475603155,Train Station
283,M1C,"Rouge Hill, Port Union, Highland Creek",43.7802711,-79.1304992,TTC Bus #1095,43.780755,-79.130184,Bus Line
284,M3C,Don Mills,43.775347,-79.3459439,CF Fairview Mall,43.777993908591895,-79.34366510981064,Shopping Mall
285,M3C,Don Mills,43.775347,-79.3459439,Moxie's Classic Grill,43.777778810576905,-79.34318499889385,American Restaurant
286,M3C,Don Mills,43.775347,-79.3459439,The LEGO Store,43.77820727238842,-79.34348299621146,Toy / Game Store
287,M3C,Don Mills,43.775347,-79.3459439,Hero Certified Burgers,43.7772948385197,-79.34458372068603,Burger Joint
288,M3C,Don Mills,43.775347,-79.3459439,Michel's Baguette,43.77708227220403,-79.34455653003414,Bakery
289,M3C,Don Mills,43.775347,-79.3459439,Apple Fairview,43.7778832,-79.3437891,Electronics Store
290,M3C,Don Mills,43.775347,-79.3459439,H&M,43.77754859086118,-79.34560423018411,Clothing Store
291,M3C,Don Mills,43.775347,-79.3459439,New York Fries - Fairview Mall,43.77860499015611,-79.34357713182652,Restaurant
292,M3C,Don Mills,43.775347,-79.3459439,Shoppers Drug Mart,43.77817,-79.345014,Pharmacy
293,M3C,Don Mills,43.775347,-79.3459439,Ten Ren's Tea Time,43.777158444629066,-79.34453087278449,Juice Bar
294,M3C,Don Mills,43.775347,-79.3459439,Booster Juice,43.77742786,-79.3449699,Juice Bar
295,M3C,Don Mills,43.775347,-79.3459439,Purdys Chocolatier,43.77816,-79.344154,Chocolate Shop
296,M3C,Don Mills,43.775347,-79.3459439,Hudson's Bay,43.777830351654046,-79.34304327486974,Department Store
297,M3C,Don Mills,43.775347,-79.3459439,SilverCity,43.77868093228815,-79.3440850072426,Movie Theater
298,M3C,Don Mills,43.775347,-79.3459439,De Berardini's,43.77806925637981,-79.34264197549473,Salon / Barbershop
299,M3C,Don Mills,43.775347,-79.3459439,Aroma Espresso Bar,43.777700197902725,-79.34465166972005,Coffee Shop
300,M3C,Don Mills,43.775347,-79.3459439,Starbucks,43.77799,-79.344091,Coffee Shop
301,M3C,Don Mills,43.775347,-79.3459439,Old Navy,43.7779901,-79.3440914,Clothing Store
302,M3C,Don Mills,43.775347,-79.3459439,TD Canada Trust,43.777763,-79.345974,Bank
303,M3C,Don Mills,43.775347,-79.3459439,Tim Hortons,43.7749925,-79.3463027,Coffee Shop
304,M3C,Don Mills,43.775347,-79.3459439,Foodland - Toronto,43.773951,-79.340148,Grocery Store
305,M3C,Don Mills,43.775347,-79.3459439,Tommy Hilfiger,43.77742747193735,-79.34589327979445,Clothing Store
306,M3C,Don Mills,43.775347,-79.3459439,Tekka Sushi,43.77417136429855,-79.3404009228877,Japanese Restaurant
307,M3C,Don Mills,43.775347,-79.3459439,Fairview Library Theatre,43.779018057023805,-79.34652599431665,Theater
308,M3C,Don Mills,43.775347,-79.3459439,Tim Hortons,43.77524918178477,-79.34773966670036,Coffee Shop
309,M3C,Don Mills,43.775347,-79.3459439,Fairview Mall Food Garden,43.77836930887007,-79.34321606591291,Food Court
310,M3C,Don Mills,43.775347,-79.3459439,RBC Royal Bank,43.777303882018465,-79.3446527392512,Bank
311,M3C,Don Mills,43.775347,-79.3459439,EB Games,43.7781866230844,-79.3433096596408,Video Game Store
312,M3C,Don Mills,43.775347,-79.3459439,Heart Sushi,43.777203,-79.343805,Japanese Restaurant
313,M3C,Don Mills,43.775347,-79.3459439,Thai Express,43.77799,-79.344091,Restaurant
314,M3C,Don Mills,43.775347,-79.3459439,Tim Hortons,43.777964,-79.344715,Coffee Shop
315,M3C,Don Mills,43.775347,-79.3459439,Subway,43.77375219472015,-79.34070116762729,Sandwich Place
316,M3C,Don Mills,43.775347,-79.3459439,Zara,43.777961241763556,-79.34469070057258,Clothing Store
317,M3C,Don Mills,43.775347,-79.3459439,Spring Rolls,43.777350695180374,-79.34397727347279,Asian Restaurant
318,M3C,Don Mills,43.775347,-79.3459439,LCBO,43.77895496200283,-79.34504796258686,Liquor Store
319,M3C,Don Mills,43.775347,-79.3459439,KFC,43.7776,-79.3442,Fast Food Restaurant
320,M3C,Don Mills,43.775347,-79.3459439,Bourbon St. Grill,43.77827649168577,-79.34324149162853,Fast Food Restaurant
321,M3C,Don Mills,43.775347,-79.3459439,Z•teca,43.777216678163484,-79.3444011179068,Burrito Place
322,M3C,Don Mills,43.775347,-79.3459439,St. Louis Bar & Grill,43.77721460733997,-79.34508093497027,Bar
323,M3C,Don Mills,43.775347,-79.3459439,Hollister Co.,43.778088689883695,-79.34370423838938,Clothing Store
324,M3C,Don Mills,43.775347,-79.3459439,SEPHORA,43.7784228,-79.3437426,Cosmetics Shop
325,M3C,Don Mills,43.775347,-79.3459439,SportChek,43.777760996766865,-79.34315772052062,Sporting Goods Shop
326,M3C,Don Mills,43.775347,-79.3459439,McDonald's,43.7784074,-79.3435742,Fast Food Restaurant
327,M3C,Don Mills,43.775347,-79.3459439,Ardene,43.77688620262047,-79.34717998514216,Women's Store
328,M3C,Don Mills,43.775347,-79.3459439,BCBG Max Azria,43.77696607091188,-79.34701924857568,Boutique
329,M3C,Don Mills,43.775347,-79.3459439,Circle K,43.7754422,-79.3478394,Convenience Store
330,M3C,Don Mills,43.775347,-79.3459439,Garage Clothing,43.77695171853015,-79.34700906250485,Clothing Store
331,M3C,Don Mills,43.775347,-79.3459439,Michel's Baguette,43.77432584600824,-79.34668494032192,Bakery
332,M3C,Don Mills,43.775347,-79.3459439,Don Mills Station Bus Terminal,43.77592896385145,-79.3469536135742,Bus Station
333,M3C,Don Mills,43.775347,-79.3459439,Cinnabon,43.77725821912876,-79.34462686293246,Bakery
334,M3C,Don Mills,43.775347,-79.3459439,Zumiez,43.777636036659636,-79.34524929542941,Clothing Store
335,M3C,Don Mills,43.775347,-79.3459439,Sunglass Hut,43.7776611,-79.3446917,Accessories Store
336,M3C,Don Mills,43.775347,-79.3459439,Gateway Newstand (Fairview),43.77837592341407,-79.34480667114258,Convenience Store
337,M3C,Don Mills,43.775347,-79.3459439,Szechuan Express,43.777966,-79.343316,Chinese Restaurant
338,M3C,Don Mills,43.775347,-79.3459439,Bath & Body Works,43.778348810835624,-79.34386521577835,Distribution Center
339,M3C,Don Mills,43.775347,-79.3459439,GNC,43.77843789497575,-79.344162940979,Supplement Shop
340,M3C,Don Mills,43.775347,-79.3459439,Bentley,43.77824084141985,-79.34353859382264,Luggage Store
341,M3C,Don Mills,43.775347,-79.3459439,Foot Locker,43.7783673,-79.3437077,Shoe Store
342,M3C,Don Mills,43.775347,-79.3459439,Manchu Wok,43.77822514623288,-79.34330206344342,Chinese Restaurant
343,M3C,Don Mills,43.775347,-79.3459439,Aéropostale,43.77828083022019,-79.34342473513604,Clothing Store
344,M3C,Don Mills,43.775347,-79.3459439,Mr Sub,43.77825560280745,-79.34325028086052,Sandwich Place
345,M3C,Don Mills,43.775347,-79.3459439,Tonyc Salon & Spa,43.778299876471415,-79.34318324796638,Spa
346,M3C,Don Mills,43.775347,-79.3459439,Yoi,43.778244,-79.34301,Japanese Restaurant
347,M3C,Don Mills,43.775347,-79.3459439,Teriyaki Experience,43.77832992258357,-79.34310953832035,Japanese Restaurant
348,M3C,Don Mills,43.775347,-79.3459439,Taco Bell,43.77861083632695,-79.34318593865498,Restaurant
349,M4C,Woodbine Heights,43.69992,-79.31927900000001,East York Memorial Arena,43.69722441688202,-79.31539709142582,Skating Rink
350,M4C,Woodbine Heights,43.69992,-79.31927900000001,Stan Wadlow Park,43.697835820584395,-79.31430328766514,Park
351,M4C,Woodbine Heights,43.69992,-79.31927900000001,President's Choice Financial ATM,43.699212,-79.319357,ATM
352,M4C,Woodbine Heights,43.69992,-79.31927900000001,Shoppers Drug Mart,43.699232,-79.319319,Pharmacy
353,M4C,Woodbine Heights,43.69992,-79.31927900000001,Dance Kids Canada,43.69656332566334,-79.31738459562442,Dance Studio
354,M4C,Woodbine Heights,43.69992,-79.31927900000001,TTC Stop #8913,43.696486436579704,-79.31757688522339,Bus Stop
355,M4C,Woodbine Heights,43.69992,-79.31927900000001,East York Memorial Arena,43.697623791570656,-79.31514515513003,Athletics & Sports
356,M4C,Woodbine Heights,43.69992,-79.31927900000001,East York Skating Club,43.6973057668991,-79.31537625461134,Skating Rink
357,M5C,St. James Town,43.6694032,-79.37270409999999,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
358,M5C,St. James Town,43.6694032,-79.37270409999999,Cranberries,43.6678427705951,-79.36940687874281,Diner
359,M5C,St. James Town,43.6694032,-79.37270409999999,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
360,M5C,St. James Town,43.6694032,-79.37270409999999,Tinuno,43.671280602820175,-79.37492016264389,Filipino Restaurant
361,M5C,St. James Town,43.6694032,-79.37270409999999,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
362,M5C,St. James Town,43.6694032,-79.37270409999999,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
363,M5C,St. James Town,43.6694032,-79.37270409999999,Sunny Green Vegetable and Fruit,43.667555388483756,-79.3724347693053,Market
364,M5C,St. James Town,43.6694032,-79.37270409999999,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
365,M5C,St. James Town,43.6694032,-79.37270409999999,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
366,M5C,St. James Town,43.6694032,-79.37270409999999,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
367,M5C,St. James Town,43.6694032,-79.37270409999999,Red Rocket Coffee,43.666528288055886,-79.37601604002538,Coffee Shop
368,M5C,St. James Town,43.6694032,-79.37270409999999,Maison Selby,43.6712319213305,-79.3766176700592,Bistro
369,M5C,St. James Town,43.6694032,-79.37270409999999,Toronto Public Library (St. James Town),43.668790439960134,-79.37499810757755,Library
370,M5C,St. James Town,43.6694032,-79.37270409999999,Gabby's,43.669916068170664,-79.37589430974867,Bar
371,M5C,St. James Town,43.6694032,-79.37270409999999,FreshCo,43.669064,-79.375491,Grocery Store
372,M5C,St. James Town,43.6694032,-79.37270409999999,Winchester Park,43.66623107575282,-79.3716312803108,Playground
373,M5C,St. James Town,43.6694032,-79.37270409999999,Isabella Hotel,43.670097707888836,-79.37598323689265,Hotel
